numDots,subdomainLevel,pathLevel,urlLength,numDash,numUnderscore,numPercent,numQueryComponents,numApersand,numDigits,https,ipAddress,hostnameLength,pathLength,queryLength,type
2,1,1,80,1,0,0,2,1,2,1,0,16,3,52,1
3,1,4,82,2,0,0,3,2,12,1,0,15,31,28,1
7,4,4,110,0,1,0,2,1,22,0,0,30,27,45,0
3,1,4,81,2,0,0,0,0,27,0,0,19,55,0,1
1,0,1,30,0,0,0,0,0,0,1,0,11,12,0,0
5,1,4,146,0,0,0,3,2,31,0,0,26,27,85,1
2,0,2,78,4,0,0,0,0,2,0,0,20,51,0,1
3,1,4,75,3,0,0,0,0,25,0,0,19,49,0,1
3,1,5,97,6,0,0,0,0,3,1,0,15,75,0,1
1,0,2,93,9,0,0,0,0,10,1,0,11,75,0,0
1,0,3,75,3,0,0,0,0,7,1,0,18,50,0,0
1,0,4,119,9,0,3,0,0,13,0,0,15,97,0,0
2,1,2,34,0,0,0,0,0,4,1,0,14,13,0,1
3,2,2,39,0,0,0,0,0,0,1,0,20,12,0,1
2,0,4,94,5,1,0,0,0,12,1,0,12,75,0,0
3,1,2,65,2,0,0,0,0,0,0,0,29,29,0,1
2,1,2,50,0,0,0,0,0,0,1,0,29,14,0,0
2,0,1,59,0,0,0,1,0,0,1,0,16,16,19,0
8,6,0,58,0,0,0,0,0,0,0,0,51,0,0,1
3,1,3,97,0,3,0,2,1,2,1,0,16,52,21,0
2,1,1,47,0,0,0,0,0,3,0,0,17,23,0,1
1,0,3,110,10,0,0,0,0,7,1,0,14,89,0,0
2,0,4,105,6,0,0,0,0,30,0,0,11,87,0,0
2,1,2,61,0,3,0,0,0,0,1,0,16,38,0,0
1,0,2,37,2,0,0,0,0,0,1,0,17,13,0,0
2,0,2,48,2,0,0,0,0,3,1,0,20,21,0,0
1,0,1,26,0,0,0,0,0,0,0,0,11,8,0,0
1,0,3,41,0,0,0,1,0,0,1,0,6,19,8,0
4,1,4,53,0,0,0,0,0,13,0,0,24,22,0,1
3,1,1,36,0,0,0,0,0,0,0,0,17,12,0,1
2,0,2,42,0,1,0,0,0,0,0,0,9,26,0,0
1,0,2,38,0,0,0,0,0,8,0,0,11,20,0,0
1,0,0,32,0,0,0,0,0,0,0,0,24,1,0,0
4,1,1,52,0,0,0,1,0,4,1,0,22,14,8,1
1,0,0,32,0,0,0,0,0,0,0,0,24,1,0,0
3,0,5,79,0,4,0,0,0,6,1,0,9,63,0,0
1,0,4,141,1,15,0,0,0,7,0,0,22,112,0,0
2,1,1,47,0,2,0,1,0,0,1,0,15,4,20,1
3,1,2,76,1,0,0,0,0,20,1,0,20,48,0,1
3,1,2,51,1,0,0,0,0,4,1,0,20,23,0,1
1,0,4,93,1,1,0,0,0,20,0,0,18,68,0,0
1,0,2,113,0,11,0,0,0,2,1,0,18,88,0,0
1,0,0,22,0,0,0,0,0,0,0,0,14,1,0,0
2,0,3,60,0,1,0,0,0,1,0,0,17,36,0,1
2,0,2,40,0,0,0,0,0,8,1,0,12,20,0,1
1,0,0,30,1,0,0,0,0,1,0,0,23,0,0,1
4,1,1,146,6,1,0,6,5,15,0,0,17,10,111,1
2,0,2,38,0,0,0,0,0,3,1,0,14,16,0,1
3,2,3,80,5,0,0,0,0,9,1,0,19,54,0,0
1,0,3,50,2,0,0,0,0,2,1,0,9,34,0,0
2,0,1,30,0,0,0,0,0,0,0,0,14,9,0,0
1,0,4,61,1,0,0,0,0,0,1,0,13,41,0,0
1,0,6,85,6,0,0,0,0,6,1,0,8,70,0,0
3,0,1,96,0,2,0,4,3,3,0,0,16,10,62,1
3,1,1,35,0,0,0,0,0,0,1,0,16,12,0,0
2,0,2,70,5,0,0,0,0,0,1,0,14,49,0,0
2,0,2,44,0,0,0,0,0,0,1,0,15,22,0,0
3,1,1,87,0,1,0,4,3,6,0,0,20,10,49,1
5,2,3,47,0,0,0,0,0,5,0,0,17,23,0,1
2,1,2,42,0,0,0,0,0,0,1,0,16,19,0,1
5,1,2,153,0,0,0,0,7,19,0,0,18,128,0,1
3,0,1,81,0,3,0,3,2,8,0,0,13,26,34,1
3,1,2,51,1,0,0,0,0,5,1,0,20,23,0,1
3,1,2,52,1,0,0,0,0,5,1,0,20,24,0,1
1,0,1,29,0,0,0,0,0,0,0,0,11,11,0,0
3,1,1,92,0,1,0,3,2,2,0,0,29,10,45,1
1,0,5,88,6,0,0,0,0,16,1,0,10,71,0,0
3,1,1,87,0,1,0,4,3,5,0,0,21,10,48,1
3,1,1,39,0,0,0,0,0,5,1,0,21,11,0,1
4,0,2,39,0,0,0,0,0,11,0,1,14,18,0,1
3,1,2,52,0,0,0,0,0,10,1,0,25,20,0,0
2,0,2,98,10,0,0,0,0,9,0,0,19,72,0,0
2,0,1,90,1,4,0,1,0,7,1,0,17,18,47,0
4,0,2,64,0,2,0,0,0,0,0,0,14,43,0,1
3,0,2,107,0,2,0,3,2,24,0,0,15,22,62,1
3,2,0,61,2,0,0,0,0,0,0,0,54,0,0,1
3,1,1,32,0,0,0,0,0,0,0,0,19,6,0,1
2,0,0,22,0,0,0,0,0,0,0,0,15,0,0,1
3,1,4,81,2,0,0,0,0,27,0,0,19,55,0,1
3,0,2,296,0,0,0,1,0,49,0,0,15,13,260,1
2,0,2,44,0,0,0,0,0,0,0,0,18,19,0,0
1,0,1,30,0,0,0,0,0,0,0,0,11,12,0,0
2,1,2,65,0,0,0,1,0,14,1,0,17,15,25,0
3,1,2,104,0,1,0,4,3,3,1,0,26,18,52,1
2,0,3,41,0,0,0,0,0,1,1,0,12,22,0,0
2,0,3,51,1,0,0,0,0,9,1,0,13,31,0,0
5,2,4,55,1,0,0,0,0,10,0,0,17,31,0,1
6,5,4,90,1,2,0,2,1,11,0,0,36,19,27,0
2,1,4,73,1,0,0,0,0,5,1,0,16,50,0,0
3,0,2,95,0,0,0,1,0,26,0,0,15,17,55,1
1,0,0,20,0,0,0,0,0,0,0,0,13,0,0,1
2,1,3,101,10,2,0,0,0,16,1,0,18,76,0,0
2,1,0,30,0,0,0,0,0,0,0,0,23,0,0,1
4,1,4,58,0,0,0,0,0,12,0,0,30,21,0,1
1,0,0,32,0,0,0,0,0,0,0,0,24,1,0,0
2,1,2,34,0,0,0,0,0,0,0,0,12,15,0,1
2,1,2,56,0,4,0,0,0,0,1,0,16,33,0,0
1,0,2,90,2,1,0,0,0,25,0,0,21,62,0,0
1,0,4,55,5,0,0,0,0,6,1,0,10,38,0,0
3,0,3,75,0,0,0,0,0,17,0,0,18,50,0,0
4,0,2,34,0,0,0,0,0,13,0,1,15,12,0,1
1,0,3,119,11,0,0,4,3,5,0,0,13,55,43,1
2,0,1,97,3,1,0,5,4,10,0,0,14,10,65,1
2,0,3,74,3,0,0,0,0,5,0,0,18,49,0,0
1,0,2,35,0,0,0,0,0,0,1,0,14,14,0,0
2,0,3,43,1,0,0,0,0,0,0,0,21,15,0,0
1,0,2,73,7,0,0,0,0,0,0,0,8,58,0,0
4,1,2,60,1,0,0,0,0,2,0,0,25,28,0,1
3,0,2,63,0,0,0,0,0,0,0,0,31,25,0,1
4,0,10,199,4,3,0,2,1,44,0,0,15,88,88,0
3,1,4,77,0,0,2,0,0,4,0,0,21,49,0,1
2,1,1,42,1,0,0,0,0,0,0,0,26,9,0,1
2,0,0,26,0,0,0,0,0,0,1,0,18,1,0,0
3,1,1,33,0,0,0,0,0,7,0,1,15,11,0,1
3,0,1,28,0,0,0,0,0,11,0,1,14,7,0,1
3,1,1,89,0,1,0,4,3,6,0,0,22,10,49,1
2,1,0,34,0,0,0,0,0,0,0,0,26,1,0,0
6,4,3,51,0,0,0,0,0,0,0,0,27,17,0,0
4,2,2,49,0,0,0,0,0,0,0,0,20,22,0,1
2,0,1,81,9,1,0,0,0,21,1,0,9,65,0,0
3,1,3,101,0,0,0,0,0,14,0,0,21,73,0,1
3,0,1,94,0,2,0,6,5,9,0,0,13,10,63,1
1,0,0,30,0,0,0,0,0,0,0,0,23,0,0,1
2,1,5,98,3,2,0,0,0,22,1,0,28,63,0,0
4,1,1,40,0,0,0,0,0,0,1,0,20,13,0,1
1,0,1,35,0,2,0,0,0,0,0,0,6,22,0,0
9,8,2,207,6,0,0,0,0,58,0,0,162,38,0,0
1,0,3,56,1,0,0,0,0,15,1,0,12,37,0,0
3,0,2,32,0,0,0,0,0,11,0,1,13,12,0,1
3,1,0,41,1,0,0,0,0,0,0,0,33,1,0,0
2,0,2,37,0,0,0,0,0,0,1,0,8,22,0,0
2,0,1,42,0,0,0,0,0,0,0,0,21,14,0,0
1,0,2,38,1,0,0,0,0,0,1,0,11,20,0,0
3,1,1,37,1,0,0,0,0,0,1,0,18,12,0,0
2,0,5,79,4,0,0,0,0,8,1,0,11,61,0,0
3,1,2,180,0,0,0,1,0,85,0,0,22,18,132,0
3,0,3,110,1,0,0,3,2,27,0,0,20,27,55,1
1,0,5,79,2,0,0,0,0,0,1,0,13,59,0,0
1,0,2,101,9,0,0,0,0,12,1,0,18,76,0,0
2,0,6,260,8,15,1,6,6,62,1,0,12,126,114,1
2,0,1,43,0,0,0,0,0,0,0,0,24,12,0,0
2,1,12,160,0,3,0,0,0,4,0,0,19,134,0,0
3,1,2,36,0,0,0,0,0,4,0,0,16,13,0,1
2,0,4,100,6,1,0,0,0,17,1,0,12,81,0,0
3,1,2,40,0,0,0,0,0,0,1,0,15,18,0,1
3,0,1,66,0,3,0,2,1,9,0,0,13,17,28,1
1,0,0,23,1,0,0,0,0,0,0,0,16,0,0,1
1,0,3,45,0,0,0,0,0,5,1,0,18,19,0,1
2,1,4,60,4,0,0,0,0,10,0,0,15,38,0,0
3,0,2,30,0,0,0,0,0,13,0,1,13,10,0,1
2,1,0,31,0,0,0,0,0,0,0,0,23,1,0,0
2,1,1,78,0,0,0,0,0,0,1,0,30,41,0,0
2,0,1,44,0,0,0,1,0,10,1,0,12,10,14,0
1,0,2,33,0,0,0,0,0,2,1,0,12,13,0,1
3,1,5,134,1,0,1,0,0,10,0,0,21,106,0,1
1,0,0,33,0,0,0,0,0,0,1,0,25,1,0,0
3,1,1,260,0,1,0,4,3,26,0,0,20,10,222,1
3,0,0,36,0,0,0,1,0,0,0,0,13,1,14,0
1,0,3,84,1,0,15,0,0,19,1,0,13,64,0,0
3,0,2,30,0,0,0,0,0,10,0,1,13,10,0,1
3,1,1,36,1,0,0,0,0,0,0,0,17,12,0,1
3,1,2,38,0,0,0,0,0,1,0,0,15,16,0,1
1,0,5,49,2,0,0,0,0,6,0,0,12,30,0,0
1,0,2,33,0,0,0,0,0,1,1,0,12,13,0,1
2,1,4,65,1,0,0,0,0,0,0,0,23,35,0,1
1,0,5,103,8,0,0,0,0,14,1,0,15,81,0,0
3,1,3,57,0,0,0,0,0,1,1,0,27,23,0,1
2,0,3,38,0,0,0,0,0,0,0,0,16,15,0,1
3,1,3,58,1,0,0,0,0,6,0,0,15,36,0,1
2,0,3,105,5,0,0,0,0,2,0,0,32,66,0,1
2,0,5,53,0,0,0,0,0,1,1,0,13,33,0,0
1,0,0,26,0,0,0,0,0,0,1,0,18,1,0,0
5,2,2,56,0,0,0,1,0,3,0,0,19,19,10,1
2,0,3,41,0,0,0,0,0,4,0,0,8,26,0,0
1,0,4,157,1,0,39,0,0,37,1,0,13,137,0,0
1,0,2,65,3,0,0,0,0,3,1,0,14,44,0,1
3,1,1,87,0,0,0,1,0,19,0,0,29,16,34,0
4,1,2,85,0,1,0,4,3,4,1,0,15,15,47,1
2,1,1,68,0,0,0,3,2,4,0,0,14,4,42,1
4,1,4,51,0,0,0,0,0,12,0,0,23,21,0,1
1,0,4,43,0,0,0,0,0,0,0,0,13,23,0,0
1,0,0,31,0,0,0,0,0,0,0,0,24,0,0,1
3,1,2,49,1,0,0,0,0,5,1,0,20,21,0,1
1,0,0,24,0,0,0,0,0,0,0,0,17,0,0,1
3,1,1,83,0,1,0,4,3,2,0,0,20,10,45,1
1,0,4,77,5,0,0,0,0,13,0,0,16,54,0,0
2,0,2,122,0,1,0,1,0,27,0,0,12,26,76,0
1,0,1,38,0,1,0,1,0,0,1,0,11,6,13,0
2,0,1,55,0,0,0,2,1,1,1,0,18,14,15,0
1,0,2,33,0,0,0,0,0,2,1,0,12,13,0,1
3,1,5,115,1,0,0,0,0,10,0,0,21,87,0,1
1,0,3,44,0,0,0,0,0,1,0,0,9,28,0,0
2,0,1,51,0,3,0,0,0,8,1,0,20,24,0,0
2,1,0,31,0,0,0,0,0,0,1,0,23,1,0,0
4,1,3,66,1,0,0,0,0,4,0,0,29,30,0,1
2,0,2,44,0,0,0,0,0,4,1,0,12,24,0,1
2,1,0,38,0,0,0,0,0,0,0,0,30,1,0,1
2,0,3,125,0,11,0,0,0,9,1,0,13,105,0,0
2,0,3,42,1,0,0,0,0,3,1,0,16,19,0,0
2,0,6,89,1,2,0,0,0,16,0,0,20,62,0,1
3,1,4,63,0,0,0,0,0,2,1,0,27,29,0,1
3,0,1,28,0,0,0,0,0,11,0,1,14,7,0,1
2,1,0,41,0,0,0,0,0,0,1,0,33,1,0,0
4,0,1,29,0,0,0,0,0,15,0,1,19,3,0,1
3,0,2,113,0,2,0,2,1,28,0,0,22,18,65,1
1,0,2,36,1,0,0,0,0,0,1,0,11,18,0,0
2,1,2,43,0,0,0,0,0,0,1,0,25,11,0,1
3,1,2,76,1,0,0,0,0,20,1,0,20,48,0,1
3,0,1,27,0,0,0,0,0,11,0,1,13,7,0,1
9,0,4,93,5,0,0,0,0,8,0,0,13,73,0,1
3,0,2,98,0,0,0,5,4,11,1,0,10,35,45,0
6,3,2,112,1,0,6,2,1,8,0,0,24,10,70,0
1,0,0,22,0,0,0,0,0,0,0,0,15,0,0,1
2,0,2,35,0,0,0,0,0,3,0,0,12,16,0,1
2,1,6,56,0,0,0,0,0,7,0,0,22,27,0,0
4,1,4,53,0,0,0,0,0,13,1,0,24,22,0,1
2,1,0,80,5,0,0,0,0,6,0,0,73,0,0,1
3,0,2,324,0,0,0,1,0,48,0,0,15,13,288,1
2,0,5,66,0,0,0,0,0,1,1,0,12,47,0,0
2,0,3,103,1,0,2,0,0,23,0,0,15,81,0,0
2,1,2,39,0,1,0,0,0,0,0,0,10,22,0,0
1,0,0,25,0,0,0,0,0,0,0,0,17,1,0,0
2,0,1,31,0,0,0,0,0,1,1,0,12,12,0,0
1,0,4,50,0,0,0,0,0,5,0,0,15,28,0,0
2,1,3,92,6,2,0,0,0,17,1,0,19,66,0,0
1,0,4,48,0,0,0,0,0,0,1,0,8,33,0,0
2,0,2,52,3,0,0,0,0,5,0,0,8,37,0,1
3,0,3,109,1,0,0,3,2,26,0,0,20,27,54,1
2,1,4,57,1,0,0,0,0,1,0,0,21,29,0,1
2,0,2,45,0,1,0,0,0,0,0,0,12,26,0,0
1,0,2,50,1,4,0,0,0,0,0,0,17,26,0,0
2,0,1,24,0,0,0,0,0,0,0,0,11,6,0,1
2,1,2,92,0,0,0,2,1,16,0,0,19,14,50,1
5,2,4,118,0,2,0,2,1,24,0,0,16,33,61,1
2,0,2,49,2,0,0,0,0,0,0,0,13,29,0,0
4,0,1,34,0,0,0,0,0,16,0,1,20,7,0,1
1,0,2,43,2,0,0,0,0,15,0,0,11,25,0,0
4,3,2,69,0,0,0,0,0,2,0,0,41,21,0,0
2,0,0,26,0,0,0,0,0,0,0,0,19,0,0,1
1,0,2,47,0,1,0,0,0,0,0,0,21,19,0,0
3,0,2,34,0,0,0,0,0,11,0,1,14,13,0,1
3,2,4,67,3,0,0,0,0,6,0,0,30,30,0,0
3,0,1,72,0,4,0,2,1,14,0,0,13,17,34,1
1,0,3,59,1,0,0,0,0,15,1,0,12,40,0,0
2,0,2,97,11,0,0,0,0,23,1,0,9,81,0,0
2,1,0,34,0,0,0,0,0,0,0,0,26,1,0,0
3,1,2,52,1,0,0,0,0,5,1,0,20,24,0,1
2,1,3,55,2,0,0,0,0,5,0,0,17,31,0,0
3,1,1,40,0,0,0,0,0,0,0,0,20,13,0,1
2,0,4,98,9,0,0,0,0,15,1,0,11,80,0,0
4,1,4,53,0,0,0,0,0,13,1,0,24,22,0,1
2,0,5,78,4,0,0,0,0,24,1,0,13,58,0,0
3,1,1,64,1,0,0,1,0,0,0,0,27,10,19,1
1,0,2,47,1,0,0,0,0,4,1,0,8,32,0,0
1,0,3,44,1,0,0,0,0,5,0,0,12,25,0,0
1,0,0,16,0,0,0,0,0,0,1,0,8,1,0,0
2,0,2,55,0,1,0,0,0,17,1,0,12,35,0,1
3,1,4,99,11,0,0,0,0,10,0,0,15,77,0,0
2,1,1,37,0,0,0,0,0,0,1,0,20,10,0,1
2,0,1,65,4,0,0,0,0,0,1,0,16,42,0,0
2,0,2,42,0,0,0,0,0,0,1,0,14,21,0,0
2,0,1,85,0,4,0,1,0,7,1,0,17,18,42,0
1,0,1,31,0,0,0,0,0,0,1,0,12,12,0,0
2,1,2,48,0,0,0,0,0,0,1,0,16,25,0,0
2,0,3,97,8,0,0,0,0,6,1,0,14,76,0,0
4,1,3,81,7,0,0,0,0,0,0,0,19,55,0,1
1,0,1,22,0,0,0,0,0,0,1,0,10,5,0,0
3,0,2,47,0,0,0,1,0,5,0,0,14,15,10,1
4,0,2,37,0,0,0,0,0,10,0,1,13,17,0,1
2,0,0,33,1,0,0,0,0,2,0,0,26,0,0,1
2,0,3,76,1,0,0,0,0,22,0,0,18,51,0,0
4,1,2,53,0,0,0,0,0,0,0,0,18,28,0,1
1,0,2,39,0,0,0,0,0,0,1,0,15,17,0,1
5,1,2,138,0,0,0,0,6,13,0,0,18,113,0,1
3,1,3,64,0,2,0,0,0,0,0,0,15,42,0,1
3,0,1,28,0,0,0,0,0,12,0,1,14,7,0,1
4,1,4,53,0,0,0,0,0,13,1,0,24,22,0,1
3,0,2,344,0,0,0,1,0,44,0,0,15,13,308,1
2,0,4,55,0,0,0,0,0,0,1,0,18,30,0,0
2,1,3,163,2,1,0,3,2,49,0,0,23,21,111,1
2,1,2,38,0,0,0,0,0,10,1,0,13,18,0,0
4,1,2,42,0,0,0,0,0,0,0,0,21,14,0,1
1,0,4,78,4,0,0,0,0,5,0,0,11,60,0,0
2,0,2,44,0,0,0,1,0,4,1,0,12,17,7,0
1,0,4,56,0,0,0,0,0,2,0,0,16,33,0,0
1,0,0,39,0,0,0,1,0,1,0,0,11,1,19,0
1,0,1,38,0,0,0,1,0,2,1,0,11,6,13,0
1,0,0,27,0,0,0,0,0,1,0,0,20,0,0,1
2,0,1,34,1,0,0,0,0,0,0,0,10,17,0,0
4,2,3,56,0,0,0,0,0,0,1,0,21,28,0,1
1,0,3,59,2,0,0,0,0,0,0,0,19,33,0,0
4,1,3,71,0,2,0,0,0,27,0,0,14,50,0,1
1,0,5,86,5,0,0,0,0,4,1,0,12,67,0,0
1,0,1,38,0,1,0,1,0,0,1,0,11,6,13,0
2,0,2,104,1,11,0,0,0,4,1,0,16,81,0,0
4,1,1,72,0,1,0,2,1,0,0,0,28,10,26,1
1,0,1,38,0,0,0,1,0,4,1,0,11,6,13,0
1,0,0,30,0,0,0,0,0,0,0,0,22,1,0,0
2,0,1,27,0,0,0,0,0,0,0,0,9,11,0,1
4,1,2,49,0,0,0,0,0,0,0,0,23,19,0,1
1,0,2,35,0,0,0,0,0,0,1,0,15,13,0,0
3,1,1,73,4,0,0,0,0,0,0,0,25,41,0,1
3,1,2,33,0,0,0,0,0,0,1,0,12,14,0,1
9,0,2,134,0,0,0,1,0,29,0,0,12,57,57,0
2,0,3,102,13,0,0,0,0,1,0,0,11,84,0,0
4,0,1,34,0,0,0,0,0,16,0,1,20,7,0,1
3,0,1,95,1,2,0,4,3,4,0,0,14,10,63,1
2,0,2,99,12,0,0,0,0,19,1,0,9,83,0,0
1,0,0,20,0,0,0,0,0,0,1,0,12,1,0,0
2,0,5,86,0,4,0,0,0,0,1,0,10,69,0,0
1,0,2,31,0,0,0,0,0,7,1,0,8,16,0,0
1,0,1,28,0,0,0,0,0,2,1,0,10,11,0,0
3,1,2,51,1,0,0,0,0,0,1,0,20,24,0,1
3,1,4,95,0,3,0,0,0,0,0,0,16,72,0,0
3,2,2,211,5,0,0,1,0,94,0,0,49,37,117,0
2,0,2,54,0,2,0,1,0,8,0,0,10,31,5,0
4,2,2,103,0,0,0,5,4,11,1,0,21,12,62,1
1,0,0,28,0,0,0,0,0,0,0,0,20,1,0,0
3,1,2,49,0,0,0,0,0,1,1,0,22,20,0,0
2,0,1,63,2,1,0,1,0,3,1,0,23,22,10,0
2,0,4,57,1,0,0,0,0,0,0,0,13,37,0,1
3,1,2,51,1,0,0,0,0,5,1,0,20,23,0,1
2,1,1,136,18,0,0,0,0,17,0,0,18,111,0,0
1,0,4,52,0,0,0,0,0,2,1,0,14,31,0,0
2,1,0,40,0,0,0,0,0,0,0,0,33,0,0,1
2,0,1,34,0,0,0,0,0,0,0,0,13,14,0,0
2,0,3,75,6,0,0,0,0,7,0,0,16,52,0,0
3,0,7,89,3,0,0,0,0,9,1,0,23,59,0,1
4,1,1,55,0,0,0,1,0,1,0,0,14,4,29,1
2,1,2,42,0,1,0,0,0,0,1,0,16,19,0,0
3,0,2,32,0,0,0,0,0,10,0,1,13,12,0,1
4,1,2,56,0,0,0,0,0,0,0,0,23,26,0,1
2,1,0,30,0,0,0,0,0,0,0,0,22,1,0,0
1,0,0,17,0,0,0,0,0,0,1,0,9,1,0,0
1,0,0,26,0,0,0,0,0,0,0,0,18,1,0,0
1,0,5,65,3,0,0,0,0,1,1,0,14,44,0,0
2,0,3,61,0,2,0,0,0,7,0,0,17,37,0,0
4,0,1,38,2,0,0,0,0,15,0,1,19,12,0,1
1,0,3,44,0,1,0,0,0,0,0,0,12,25,0,0
3,1,3,78,1,1,0,3,2,6,0,1,14,20,36,1
4,0,2,46,0,1,0,0,0,12,0,1,15,24,0,1
2,1,0,35,0,0,0,0,0,0,0,0,27,1,0,0
3,0,4,106,0,0,7,0,0,15,0,0,18,81,0,1
2,0,2,48,0,0,0,0,0,0,0,0,17,24,0,1
4,1,4,53,0,0,0,0,0,14,1,0,23,23,0,1
1,0,1,116,6,3,0,3,2,0,1,0,13,22,73,0
2,0,1,95,1,1,0,4,3,3,0,0,17,10,60,1
2,1,2,78,4,0,0,0,0,29,0,0,32,38,0,1
3,1,6,62,1,0,0,0,0,2,1,0,14,41,0,1
3,1,2,47,1,0,0,0,0,0,1,0,16,24,0,1
2,0,5,229,1,1,0,3,2,81,0,0,17,39,165,1
3,1,2,49,0,0,0,0,0,0,1,0,16,26,0,1
3,1,4,66,0,0,0,0,0,0,0,0,27,32,0,0
1,0,3,85,6,0,0,0,0,9,1,0,14,64,0,0
1,0,0,22,0,0,0,0,0,0,1,0,14,1,0,0
3,1,1,78,0,1,0,4,3,2,0,0,15,10,45,1
2,1,2,41,1,0,0,0,0,0,1,0,16,18,0,0
1,0,1,45,0,2,0,0,0,0,1,0,19,19,0,0
1,0,3,44,0,0,0,0,0,6,1,0,11,26,0,0
3,2,0,30,0,0,0,0,0,0,0,0,22,1,0,0
3,1,5,56,0,2,0,0,0,2,0,0,19,30,0,1
3,1,4,81,2,0,0,0,0,27,0,0,19,55,0,1
2,0,3,45,1,0,0,0,0,0,0,0,15,23,0,0
1,0,1,41,2,0,0,0,0,5,1,0,13,21,0,0
1,0,3,54,3,0,0,0,0,10,1,0,10,37,0,0
2,1,2,45,0,2,0,0,0,0,1,0,19,19,0,0
5,1,1,100,0,0,0,3,2,1,0,0,13,5,74,0
3,2,0,41,1,0,0,0,0,0,0,0,34,0,0,1
3,1,1,178,5,1,0,9,8,5,0,0,26,10,134,1
1,0,3,40,0,1,0,0,0,0,0,0,12,21,0,0
2,1,1,48,1,0,0,0,0,0,0,0,23,18,0,0
2,1,1,29,0,0,0,0,0,0,1,0,16,6,0,1
3,1,1,198,5,1,0,7,6,15,0,0,20,10,160,1
3,1,4,81,2,0,0,0,0,24,0,0,19,55,0,1
8,5,3,129,1,0,0,4,3,1,0,0,32,20,69,0
3,1,4,75,3,0,0,0,0,22,0,0,19,49,0,1
1,0,1,38,0,1,0,1,0,3,1,0,11,6,13,0
1,0,1,58,1,0,0,0,0,11,0,0,17,33,0,1
3,0,2,109,0,0,0,7,6,7,0,0,10,17,74,1
2,1,1,56,0,0,0,0,0,0,0,0,22,27,0,0
1,0,0,26,0,0,0,0,0,0,0,0,18,1,0,0
10,0,4,121,3,0,0,0,0,4,0,0,19,95,0,0
3,1,5,115,1,0,0,0,0,14,0,0,21,87,0,1
6,1,3,138,3,0,9,0,0,40,1,0,22,93,0,1
1,0,2,65,5,0,0,0,0,0,1,0,11,47,0,0
3,1,1,80,0,1,0,3,2,2,0,0,21,10,41,1
2,1,0,28,0,0,0,0,0,0,1,0,20,1,0,0
4,2,2,80,1,0,0,3,2,3,0,0,24,16,32,0
3,0,3,114,1,0,0,3,2,26,0,0,20,29,57,1
4,0,2,47,0,0,0,0,0,14,0,1,15,25,0,1
2,1,2,39,0,0,0,0,0,0,1,0,22,10,0,0
2,1,3,111,7,0,0,0,0,2,1,0,24,80,0,1
4,0,1,32,0,0,0,0,0,14,0,1,18,7,0,1
2,0,2,83,11,0,0,0,0,2,1,0,9,67,0,0
2,0,2,64,5,0,0,0,0,5,1,0,14,43,0,0
1,0,5,49,1,0,0,0,0,0,1,0,14,28,0,0
3,1,1,39,0,0,0,0,0,12,0,0,17,15,0,1
3,1,3,76,2,0,0,0,0,10,1,0,41,28,0,0
1,0,0,22,0,0,0,0,0,0,0,0,15,0,0,1
1,0,0,26,0,0,0,0,0,0,0,0,18,1,0,0
2,0,1,41,0,0,0,0,0,4,0,0,18,16,0,0
3,1,2,76,1,0,0,0,0,23,1,0,20,48,0,1
2,1,1,74,5,0,0,0,0,8,1,0,15,52,0,0
3,1,1,94,1,1,0,4,3,5,0,0,11,10,65,1
2,1,4,95,6,0,0,0,0,12,1,0,25,63,0,0
2,0,2,91,9,0,0,0,0,5,1,0,13,71,0,0
1,0,1,35,0,0,0,0,0,0,0,0,16,12,0,0
2,0,2,51,3,0,0,0,0,5,1,0,17,27,0,0
4,0,2,52,0,0,0,0,0,0,0,0,19,25,0,1
5,1,2,154,0,0,0,0,7,19,0,0,18,129,0,1
1,0,3,107,4,0,0,0,0,29,0,0,12,88,0,0
2,1,2,49,0,2,0,0,0,0,1,0,16,26,0,0
3,0,3,191,3,1,0,1,6,27,0,0,14,156,13,0
4,0,2,44,0,0,0,0,0,11,0,1,13,24,0,1
2,1,3,62,1,1,0,0,0,0,0,0,27,28,0,0
4,1,4,59,0,0,0,0,0,13,1,0,30,22,0,1
3,0,3,102,0,0,0,1,0,22,0,0,10,29,11,1
1,0,1,75,7,0,0,0,0,6,1,0,21,47,0,0
3,0,3,166,0,0,0,4,3,20,0,0,10,29,75,1
2,1,1,80,1,0,0,2,1,8,1,0,16,3,52,1
3,1,3,53,1,0,0,0,0,4,1,0,18,28,0,0
3,0,6,88,2,0,0,0,0,4,0,0,21,60,0,1
2,1,2,34,0,0,0,0,0,4,1,0,14,13,0,1
2,0,3,105,10,0,0,0,0,8,1,0,16,82,0,0
1,0,2,36,1,0,0,0,0,0,1,0,20,9,0,1
4,0,2,39,0,0,0,0,0,11,0,1,13,19,0,1
2,0,1,93,1,1,0,4,3,6,0,0,21,10,54,1
5,0,2,119,0,0,5,5,4,11,0,0,11,14,86,1
2,0,3,72,1,4,0,0,0,6,1,0,12,53,0,0
2,1,0,24,0,0,0,0,0,1,1,0,17,0,0,1
1,0,2,154,0,0,44,0,0,61,0,0,9,138,0,0
2,0,2,40,0,0,0,0,0,2,0,0,12,20,0,1
3,1,3,69,1,0,0,0,0,0,0,0,22,40,0,1
1,0,0,21,0,0,0,0,0,0,0,0,14,0,0,1
